Time[s], Channel 0
0.000000000000000, 1
0.585560000000000, 0
0.594560000000000, 1
0.599560000000000, 0
0.600560000000000, 1
0.603560000000000, 0
0.604560000000000, 1
0.605560000000000, 0
0.606560000000000, 1
0.609560000000000, 0
0.610560000000000, 1
0.613560000000000, 0
0.614600000000000, 1
0.615560000000000, 0
0.616600000000000, 1
0.619600000000000, 0
0.620600000000000, 1
0.621600000000000, 0
0.622600000000000, 1
0.623600000000000, 0
0.624600000000000, 1
0.625600000000000, 0
0.626600000000000, 1
0.629600000000000, 0
0.630600000000000, 1
0.633600000000000, 0
0.634600000000000, 1
0.637600000000000, 0
0.638600000000000, 1
0.639600000000000, 0
0.640600000000000, 1
0.641600000000000, 0
0.642600000000000, 1
0.645600000000000, 0
0.646600000000000, 1
0.647600000000000, 0
0.648600000000000, 1
0.649600000000000, 0
0.650600000000000, 1
0.653600000000000, 0
0.654600000000000, 1
0.657600000000000, 0
0.658600000000000, 1
0.661600000000000, 0
0.662640000000000, 1
0.663640000000000, 0
0.664640000000000, 1
0.667640000000000, 0
0.668640000000000, 1
0.671640000000000, 0
0.672640000000000, 1
0.675640000000000, 0
0.676640000000000, 1
0.679640000000000, 0
0.680640000000000, 1
0.681640000000000, 0
0.682640000000000, 1
0.683640000000000, 0
0.684640000000000, 1
0.685640000000000, 0
0.686640000000000, 1
0.687640000000000, 0
0.688640000000000, 1
0.691640000000000, 0
0.692640000000000, 1
0.693640000000000, 0
0.694640000000000, 1
0.697640000000000, 0
0.698640000000000, 1
0.701640000000000, 0
0.702640000000000, 1
0.705640000000000, 0
0.706640000000000, 1
0.707640000000000, 0
0.708680000000000, 1
0.711680000000000, 0
0.712680000000000, 1
0.713680000000000, 0
0.714680000000000, 1
0.715680000000000, 0
0.716680000000000, 1
0.717680000000000, 0
0.718680000000000, 1
0.721680000000000, 0
0.722680000000000, 1
0.725680000000000, 0
0.726680000000000, 1
0.729680000000000, 0
0.730680000000000, 1
0.731680000000000, 0
0.732680000000000, 1
0.733680000000000, 0
0.734680000000000, 1
0.737680000000000, 0
0.738680000000000, 1
0.739680000000000, 0
0.740680000000000, 1
0.741680000000000, 0
0.742680000000000, 1
0.745680000000000, 0
0.746680000000000, 1
0.749680000000000, 0
0.750680000000000, 1
0.753680000000000, 0
0.754720000000000, 1
0.755680000000000, 0
0.756720000000000, 1
0.757720000000000, 0
0.758720000000000, 1
0.761720000000000, 0
0.762720000000000, 1
0.763720000000000, 0
0.764720000000000, 1
0.765720000000000, 0
0.766720000000000, 1
0.769720000000000, 0
0.770720000000000, 1
0.773720000000000, 0
0.774720000000000, 1
0.777720000000000, 0
0.778720000000000, 1
0.781720000000000, 0
0.782720000000000, 1
0.785720000000000, 0
0.786720000000000, 1
0.789720000000000, 0
0.790720000000000, 1
0.793720000000000, 0
0.794720000000000, 1
0.797720000000000, 0
0.798720000000000, 1
0.801720000000000, 0
0.802760000000000, 1
0.805760000000000, 0
0.806760000000000, 1
0.809760000000000, 0
0.810760000000000, 1
0.813760000000000, 0
0.814760000000000, 1
0.817760000000000, 0
0.818760000000000, 1
0.821760000000000, 0
0.822760000000000, 1
0.825760000000000, 0
0.826760000000000, 1
0.829760000000000, 0
0.830760000000000, 1
0.833760000000000, 0
0.834760000000000, 1
0.837760000000000, 0
0.838760000000000, 1
0.841760000000000, 0
0.842760000000000, 1
0.845760000000000, 0
0.846760000000000, 1
0.849760000000000, 0
0.850800000000000, 1
0.853800000000000, 0
0.854800000000000, 1
0.857800000000000, 0
0.858800000000000, 1
0.861800000000000, 0
0.862800000000000, 1
0.865800000000000, 0
0.866800000000000, 1
0.869800000000000, 0
0.870800000000000, 1
0.873800000000000, 0
0.874800000000000, 1
0.877800000000000, 0
0.878800000000000, 1
0.881800000000000, 0
0.882800000000000, 1
0.885800000000000, 0
0.886800000000000, 1
0.889800000000000, 0
0.890800000000000, 1
0.893800000000000, 0
0.894800000000000, 1
0.897800000000000, 0
0.898840000000000, 1
0.901840000000000, 0
0.902840000000000, 1
0.903840000000000, 0
0.904840000000000, 1
0.905840000000000, 0
0.906840000000000, 1
0.907840000000000, 0
0.908840000000000, 1
0.909840000000000, 0
0.910840000000000, 1
0.911840000000000, 0
0.912840000000000, 1
0.915840000000000, 0
0.916840000000000, 1
0.919840000000000, 0
0.920840000000000, 1
1.072960000000000, 0
1.081960000000000, 1
1.087000000000000, 0
1.088000000000000, 1
1.091000000000000, 0
1.092000000000000, 1
1.093000000000000, 0
1.094000000000000, 1
1.097000000000000, 0
1.098000000000000, 1
1.101000000000000, 0
1.102000000000000, 1
1.105000000000000, 0
1.106000000000000, 1
1.109000000000000, 0
1.110000000000000, 1
1.113000000000000, 0
1.114000000000000, 1
1.115000000000000, 0
1.116000000000000, 1
1.117000000000000, 0
1.118000000000000, 1
1.121000000000000, 0
1.122000000000000, 1
1.125000000000000, 0
1.126000000000000, 1
1.129000000000000, 0
1.130000000000000, 1
1.131000000000000, 0
1.132040000000000, 1
1.133000000000000, 0
1.134040000000000, 1
1.137040000000000, 0
1.138040000000000, 1
1.139040000000000, 0
1.140040000000000, 1
1.143040000000000, 0
1.144040000000000, 1
1.145040000000000, 0
1.146040000000000, 1
1.147040000000000, 0
1.148040000000000, 1
1.151040000000000, 0
1.152040000000000, 1
1.153040000000000, 0
1.154040000000000, 1
1.157040000000000, 0
1.158040000000000, 1
1.161040000000000, 0
1.162040000000000, 1
1.165040000000000, 0
1.166040000000000, 1
1.169040000000000, 0
1.170040000000000, 1
1.171040000000000, 0
1.172040000000000, 1
1.173040000000000, 0
1.174040000000000, 1
1.175040000000000, 0
1.176040000000000, 1
1.179040000000000, 0
1.180080000000000, 1
1.181040000000000, 0
1.182080000000000, 1
1.185080000000000, 0
1.186080000000000, 1
1.189080000000000, 0
1.190080000000000, 1
1.193080000000000, 0
1.194080000000000, 1
1.195080000000000, 0
1.196080000000000, 1
1.197080000000000, 0
1.198080000000000, 1
1.201080000000000, 0
1.202080000000000, 1
1.203080000000000, 0
1.204080000000000, 1
1.207080000000000, 0
1.208080000000000, 1
1.209080000000000, 0
1.210080000000000, 1
1.213080000000000, 0
1.214080000000000, 1
1.217080000000000, 0
1.218080000000000, 1
1.219080000000000, 0
1.220080000000000, 1
1.223080000000000, 0
1.224080000000000, 1
1.225080000000000, 0
1.226080000000000, 1
1.227080000000000, 0
1.228120000000000, 1
1.231120000000000, 0
1.232120000000000, 1
1.233120000000000, 0
1.234120000000000, 1
1.237120000000000, 0
1.238120000000000, 1
1.241120000000000, 0
1.242120000000000, 1
1.245120000000000, 0
1.246120000000000, 1
1.249120000000000, 0
1.250120000000000, 1
1.253120000000000, 0
1.254120000000000, 1
1.255120000000000, 0
1.256120000000000, 1
1.259120000000000, 0
1.260120000000000, 1
1.263120000000000, 0
1.264120000000000, 1
1.267120000000000, 0
1.268120000000000, 1
1.269120000000000, 0
1.270120000000000, 1
1.271120000000000, 0
1.272120000000000, 1
1.273120000000000, 0
1.274160000000000, 1
1.275120000000000, 0
1.276160000000000, 1
1.279160000000000, 0
1.280160000000000, 1
1.283160000000000, 0
1.284160000000000, 1
1.287160000000000, 0
1.288160000000000, 1
1.291160000000000, 0
1.292160000000000, 1
1.295160000000000, 0
1.296160000000000, 1
1.297160000000000, 0
1.298160000000000, 1
1.301160000000000, 0
1.302160000000000, 1
1.305160000000000, 0
1.306160000000000, 1
1.309160000000000, 0
1.310160000000000, 1
1.313160000000000, 0
1.314160000000000, 1
1.317160000000000, 0
1.318160000000000, 1
1.321160000000000, 0
1.322200000000000, 1
1.323200000000000, 0
1.324200000000000, 1
1.327200000000000, 0
1.328200000000000, 1
1.331200000000000, 0
1.332200000000000, 1
1.335200000000000, 0
1.336200000000000, 1
1.339200000000000, 0
1.340200000000000, 1
1.343200000000000, 0
1.344200000000000, 1
1.347200000000000, 0
1.348200000000000, 1
1.351200000000000, 0
1.352200000000000, 1
1.355200000000000, 0
1.356200000000000, 1
1.359200000000000, 0
1.360200000000000, 1
1.363200000000000, 0
1.364200000000000, 1
1.367200000000000, 0
1.368240000000000, 1
1.371240000000000, 0
1.372240000000000, 1
1.375240000000000, 0
1.376240000000000, 1
1.379240000000000, 0
1.380240000000000, 1
1.383240000000000, 0
1.384240000000000, 1
1.385240000000000, 0
1.386240000000000, 1
1.389240000000000, 0
1.390240000000000, 1
1.393240000000000, 0
1.394240000000000, 1
1.395240000000000, 0
1.396240000000000, 1
1.399240000000000, 0
1.400240000000000, 1
1.403240000000000, 0
1.404240000000000, 1
1.405240000000000, 0
1.406240000000000, 1
1.409240000000000, 0
1.410240000000000, 1
1.562400000000000, 0
1.571400000000000, 1
1.576400000000000, 0
1.577400000000000, 1
1.578400000000000, 0
1.579400000000000, 1
1.582400000000000, 0
1.583400000000000, 1
1.586400000000000, 0
1.587400000000000, 1
1.590400000000000, 0
1.591400000000000, 1
1.594400000000000, 0
1.595400000000000, 1
1.598400000000000, 0
1.599400000000000, 1
1.602400000000000, 0
1.603440000000000, 1
1.604400000000000, 0
1.605440000000000, 1
1.606440000000000, 0
1.607440000000000, 1
1.610440000000000, 0
