Time[s], Channel 0
0.000000000000000, 1
0.067320000000000, 0
0.076320000000000, 1
0.081360000000000, 0
0.082360000000000, 1
0.083360000000000, 0
0.084360000000000, 1
0.087360000000000, 0
0.088360000000000, 1
0.091360000000000, 0
0.092360000000000, 1
0.095360000000000, 0
0.096360000000000, 1
0.097360000000000, 0
0.098360000000000, 1
0.101360000000000, 0
0.102360000000000, 1
0.103360000000000, 0
0.104360000000000, 1
0.105360000000000, 0
0.106360000000000, 1
0.107360000000000, 0
0.108360000000000, 1
0.111360000000000, 0
0.112360000000000, 1
0.115360000000000, 0
0.116360000000000, 1
0.119360000000000, 0
0.120360000000000, 1
0.121360000000000, 0
0.122360000000000, 1
0.123360000000000, 0
0.124400000000000, 1
0.127400000000000, 0
0.128400000000000, 1
0.129400000000000, 0
0.130400000000000, 1
0.133400000000000, 0
0.134400000000000, 1
0.137400000000000, 0
0.138400000000000, 1
0.141400000000000, 0
0.142400000000000, 1
0.145400000000000, 0
0.146400000000000, 1
0.149400000000000, 0
0.150400000000000, 1
0.153400000000000, 0
0.154400000000000, 1
0.157400000000000, 0
0.158400000000000, 1
0.161400000000000, 0
0.162400000000000, 1
0.165400000000000, 0
0.166400000000000, 1
0.169400000000000, 0
0.170440000000000, 1
0.173440000000000, 0
0.174440000000000, 1
0.177440000000000, 0
0.178440000000000, 1
0.181440000000000, 0
0.182440000000000, 1
0.185440000000000, 0
0.186440000000000, 1
0.189440000000000, 0
0.190440000000000, 1
0.193440000000000, 0
0.194440000000000, 1
0.195440000000000, 0
0.196440000000000, 1
0.197440000000000, 0
0.198440000000000, 1
0.199440000000000, 0
0.200440000000000, 1
0.201440000000000, 0
0.202440000000000, 1
0.205440000000000, 0
0.206440000000000, 1
0.209440000000000, 0
0.210440000000000, 1
0.213440000000000, 0
0.214480000000000, 1
0.217480000000000, 0
0.218480000000000, 1
0.221480000000000, 0
0.222480000000000, 1
0.225480000000000, 0
0.226480000000000, 1
0.229480000000000, 0
0.230480000000000, 1
0.233480000000000, 0
0.234480000000000, 1
0.237480000000000, 0
0.238480000000000, 1
0.241480000000000, 0
0.242480000000000, 1
0.245480000000000, 0
0.246480000000000, 1
0.249480000000000, 0
0.250480000000000, 1
0.253480000000000, 0
0.254480000000000, 1
0.257480000000000, 0
0.258520000000000, 1
0.261520000000000, 0
0.262520000000000, 1
0.265520000000000, 0
0.266520000000000, 1
0.269520000000000, 0
0.270520000000000, 1
0.273520000000000, 0
0.274520000000000, 1
0.277520000000000, 0
0.278520000000000, 1
0.281520000000000, 0
0.282520000000000, 1
0.285520000000000, 0
0.286520000000000, 1
0.289520000000000, 0
0.290520000000000, 1
0.293520000000000, 0
0.294520000000000, 1
0.295520000000000, 0
0.296520000000000, 1
0.297520000000000, 0
0.298520000000000, 1
