Time[s], Channel 0
0.000000000000000, 1
0.759520000000000, 0
0.768560000000000, 1
0.773560000000000, 0
0.774560000000000, 1
0.777560000000000, 0
0.778560000000000, 1
0.779560000000000, 0
0.780560000000000, 1
0.783560000000000, 0
0.784560000000000, 1
0.787560000000000, 0
0.788560000000000, 1
0.789560000000000, 0
0.790560000000000, 1
0.793560000000000, 0
0.794560000000000, 1
0.795560000000000, 0
0.796560000000000, 1
0.797560000000000, 0
0.798560000000000, 1
0.799560000000000, 0
0.800560000000000, 1
0.803560000000000, 0
0.804560000000000, 1
0.807560000000000, 0
0.808600000000000, 1
0.811600000000000, 0
0.812600000000000, 1
0.813600000000000, 0
0.814600000000000, 1
0.815600000000000, 0
0.816600000000000, 1
0.819600000000000, 0
0.820600000000000, 1
0.821600000000000, 0
0.822600000000000, 1
0.823600000000000, 0
0.824600000000000, 1
0.827600000000000, 0
0.828600000000000, 1
0.831600000000000, 0
0.832600000000000, 1
0.835600000000000, 0
0.836600000000000, 1
0.837600000000000, 0
0.838600000000000, 1
0.841600000000000, 0
0.842600000000000, 1
0.845600000000000, 0
0.846600000000000, 1
0.849600000000000, 0
0.850600000000000, 1
0.853600000000000, 0
0.854600000000000, 1
0.855600000000000, 0
0.856640000000000, 1
0.857600000000000, 0
0.858640000000000, 1
0.859640000000000, 0
0.860640000000000, 1
0.861640000000000, 0
0.862640000000000, 1
0.865640000000000, 0
0.866640000000000, 1
0.867640000000000, 0
0.868640000000000, 1
0.871640000000000, 0
0.872640000000000, 1
0.875640000000000, 0
0.876640000000000, 1
0.879640000000000, 0
0.880640000000000, 1
0.881640000000000, 0
0.882640000000000, 1
0.885640000000000, 0
0.886640000000000, 1
0.887640000000000, 0
0.888640000000000, 1
0.889640000000000, 0
0.890640000000000, 1
0.891640000000000, 0
0.892640000000000, 1
0.895640000000000, 0
0.896640000000000, 1
0.899640000000000, 0
0.900640000000000, 1
0.901640000000000, 0
0.902640000000000, 1
0.903640000000000, 0
0.904680000000000, 1
0.905640000000000, 0
0.906680000000000, 1
0.909680000000000, 0
0.910680000000000, 1
0.911680000000000, 0
0.912680000000000, 1
0.913680000000000, 0
0.914680000000000, 1
0.917680000000000, 0
0.918680000000000, 1
0.921680000000000, 0
0.922680000000000, 1
0.923680000000000, 0
0.924680000000000, 1
0.925680000000000, 0
0.926680000000000, 1
0.927680000000000, 0
0.928680000000000, 1
0.931680000000000, 0
0.932680000000000, 1
0.933680000000000, 0
0.934680000000000, 1
0.935680000000000, 0
0.936680000000000, 1
0.939680000000000, 0
0.940680000000000, 1
0.943680000000000, 0
0.944680000000000, 1
0.947680000000000, 0
0.948680000000000, 1
0.951680000000000, 0
0.952720000000000, 1
0.955720000000000, 0
0.956720000000000, 1
0.959720000000000, 0
0.960720000000000, 1
0.963720000000000, 0
0.964720000000000, 1
0.967720000000000, 0
0.968720000000000, 1
0.971720000000000, 0
0.972720000000000, 1
0.975720000000000, 0
0.976720000000000, 1
0.979720000000000, 0
0.980720000000000, 1
0.983720000000000, 0
0.984720000000000, 1
0.987720000000000, 0
0.988720000000000, 1
0.991720000000000, 0
0.992720000000000, 1
0.995720000000000, 0
0.996720000000000, 1
0.999720000000000, 0
1.000760000000000, 1
1.003760000000000, 0
1.004760000000000, 1
1.007760000000000, 0
1.008760000000000, 1
1.011760000000000, 0
1.012760000000000, 1
1.015760000000000, 0
1.016760000000000, 1
1.019760000000000, 0
1.020760000000000, 1
1.023760000000000, 0
1.024760000000000, 1
1.027760000000000, 0
